login_id,registration_date_id,registration_channel,registration_country,payer,dau,sessions_count,playtime,last_login_day,days_active_last_7_days,cohort_size,elo_rating,arena_level,gold,runes_stash_class1_tier1,runes_stash_class2_tier1,runes_stash_class3_tier1,runes_stash_tier2,spell_runes_stash,hero_dust,item_dust,gold_gained_total,gold_bought_total,gold_spent_total,runes_gained_total_class1_tier1,runes_gained_total_class2_tier1,runes_gained_total_class3_tier1,runes_gained_total_tier_2,spell_runes_gained_total,runes_spent_class1_tier1,runes_spent_class2_tier1,runes_spent_class3_tier1,runes_spent_total_tier2,spell_runes_spent_total,hero_dust_spent_total,hero_dust_gained_total,tokens,tokens_gained_total,enter_queue_count,battles_played,battles_won,battles_played_total,battles_won_total,heroes_unlocked,heroes_level,hero_shards,minion_upgrades,free_chests_opened_total,silver_chests_opened_total,golden_chests_opened_total,magical_chests_opened_total,victory_chests_opened_total,pvp_event_small_chest_small,pvp_event_small_chest_medium,pvp_event_small_chest_large,pvp_event_big_chest_small,pvp_event_big_chest_medium,pvp_event_big_chest_large,cards_gained_total,minion_cards_gained_common_total,minion_cards_gained_rare_total,minion_cards_gained_epic_total,minion_cards_gained_legendary_total,spell_cards_gained_common_total,spell_cards_gained_rare_total,spell_cards_gained_epic_total,spell_cards_gained_legendary_total,campaign_tickets,max_campaign_level,equipment_bonus,campaign_battles,campaign_battles_total,event_battles,event_battles_total,event_tokens,group_points,lives_spent,milestone_points,date_id,group,allowed_notifications,date_id_notif,notif_exposed,allowed,retained_d1,retained_d7,retained_d14
68,0,Organic,Brazil,False,1,2,588,0,1,1,0,0,152,1,2,2,0,0,0,10,52,0,0,1,2,16,0,0,0,0,14,0,0,0,0,5,5,2,2,2,2,2,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,1,0,0,2,0,0.0,1,1,0,0,5,0,0,0,0,group1_even,True,0.0,True,1,False,False,False
69,0,Paid,Japan,False,1,3,2077,0,1,1,15,1,352,2,2,2,2,4,0,10,252,0,0,6,2,2,2,4,4,0,0,0,0,0,0,90,90,7,7,6,7,6,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,6,3,2,0,0,0,1,0,0,1,0,0.0,3,3,0,0,15,0,0,0,0,group2_odd,False,0.0,True,0,False,False,False
70,0,Organic,United States,False,1,1,875,0,1,1,0,0,243,4,0,0,0,1,0,10,143,0,0,18,4,4,0,1,14,4,4,0,0,0,0,130,130,4,4,4,4,4,1,1,3,5,0,0,0,0,0,0,0,0,0,0,0,6,3,2,0,0,0,1,0,0,3,0,0.0,0,0,0,0,40,0,0,0,0,group1_even,True,0.0,True,1,False,False,False
71,0,Organic,United States,False,1,2,1220,0,1,1,0,0,226,2,1,1,1,0,0,10,126,0,0,10,22,9,1,0,8,21,8,0,0,0,0,130,130,3,3,3,3,3,1,1,2,8,2,0,0,0,0,0,0,0,0,0,0,7,5,1,0,0,0,1,0,0,0,0,0.0,4,4,0,0,40,0,0,0,0,group2_odd,,,False,0,False,False,False
72,0,Organic,Serbia,False,1,7,6393,0,1,1,195,1,423,0,11,15,0,2,0,10,373,0,50,43,41,59,0,2,43,30,44,0,0,0,0,90,90,20,19,18,19,18,1,1,4,23,3,1,0,0,2,0,0,0,0,0,0,18,13,3,1,0,0,1,0,0,3,2,0.0,9,9,0,0,15,0,0,0,0,group1_even,True,0.0,True,1,True,False,False
73,0,Paid,Germany,False,1,1,747,0,1,1,0,0,206,2,1,1,0,0,0,10,106,0,0,2,1,1,0,0,0,0,0,0,0,0,0,5,5,2,2,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,1,0,0,1,0,0.0,2,2,0,0,5,0,0,0,0,group2_odd,,,False,0,False,False,False
74,0,Paid,United States,False,1,2,724,0,1,1,0,0,147,16,2,1,0,0,0,10,47,0,0,16,2,1,0,0,0,0,0,0,0,0,0,5,5,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,1,0,0,2,0,0.0,4,4,0,0,5,0,0,0,0,group1_even,True,0.0,True,1,False,False,False
75,0,Organic,United States,False,1,3,3322,0,1,1,85,1,375,1,5,0,2,1,0,10,275,0,0,45,26,12,2,1,44,21,12,0,0,0,0,90,90,11,10,10,10,10,1,1,4,15,2,0,0,0,1,0,0,0,0,0,0,13,8,2,2,0,0,1,0,0,1,3,0.0,7,7,0,0,15,0,0,0,0,group2_odd,False,0.0,True,0,True,False,False
76,0,Organic,United Kingdom,False,1,3,2646,0,1,1,40,1,368,1,5,0,2,3,0,10,268,0,0,39,13,30,2,3,38,8,30,0,0,0,0,90,90,8,7,7,7,7,1,1,4,14,2,0,0,0,1,0,0,0,0,0,0,12,8,2,1,0,0,1,0,0,3,0,0.0,5,5,0,0,15,0,0,0,0,group1_even,False,0.0,True,0,True,False,False
77,0,Organic,Serbia,False,1,3,2322,0,1,1,25,1,306,0,3,1,1,3,0,10,206,0,0,8,7,22,1,3,8,4,21,0,0,0,0,130,130,6,6,6,6,6,1,1,4,7,1,0,0,0,0,0,0,0,0,0,0,8,4,2,1,0,0,1,0,0,3,0,0.0,6,6,0,0,40,0,0,0,0,group2_odd,True,0.0,True,1,False,True,False
78,0,Organic,Brazil,False,1,1,926,0,1,1,0,0,196,4,3,1,0,1,0,10,96,0,0,18,3,1,0,1,14,0,0,0,0,0,0,130,130,3,3,3,3,3,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,5,3,1,0,0,0,1,0,0,1,0,0.0,2,2,0,0,40,0,0,0,0,group1_even,True,0.0,True,1,False,False,False
79,0,Organic,United States,False,1,4,771,0,1,1,0,0,226,0,2,3,0,1,0,10,126,0,0,8,10,24,0,1,8,8,21,0,0,0,0,130,130,3,3,3,3,3,1,1,2,8,2,0,0,0,0,0,0,0,0,0,0,7,5,1,0,0,0,1,0,0,3,0,0.0,0,0,0,0,40,0,0,0,0,group2_odd,False,3.0,True,0,True,True,False
80,0,Paid,United States,False,1,1,397,0,1,1,0,0,103,0,1,0,0,0,0,10,3,0,0,0,15,0,0,0,0,14,0,0,0,0,0,5,5,1,1,1,1,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0.0,2,2,0,0,5,0,0,0,0,group1_even,True,0.0,True,1,False,False,False
81,0,Paid,Italy,False,1,7,4246,0,1,1,20,1,348,0,2,2,3,2,0,10,298,0,50,38,32,32,3,2,38,30,30,0,0,0,0,130,130,9,9,7,9,7,1,1,4,18,2,2,0,0,1,0,0,0,0,0,0,15,11,2,1,0,0,1,0,0,2,2,0.0,13,13,0,0,40,0,0,0,0,group2_odd,False,0.0,True,0,True,True,True
82,0,Organic,Brazil,False,1,1,758,0,1,1,0,0,154,0,0,3,1,1,0,10,54,0,0,0,0,17,1,1,0,0,14,0,0,0,0,5,5,2,2,2,2,2,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,1,0,0,0,0,0.0,3,3,0,0,5,0,0,0,0,group1_even,False,0.0,True,0,False,False,False
83,0,Organic,United States,False,1,1,1247,0,1,1,10,1,288,4,2,3,1,3,0,10,188,0,0,18,6,3,1,3,14,4,0,0,0,0,0,90,90,5,5,5,5,5,1,1,4,4,0,0,0,0,0,0,0,0,0,0,0,7,3,2,1,0,0,1,0,0,2,0,0.0,1,1,0,0,15,0,0,0,0,group2_odd,,,False,0,False,False,False
84,0,Organic,Germany,False,1,1,708,0,1,1,0,0,200,3,2,3,0,1,0,10,100,0,0,3,16,3,0,1,0,14,0,0,0,0,0,90,90,3,3,3,3,3,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,5,3,1,0,0,0,1,0,0,2,0,0.0,1,1,0,0,15,0,0,0,0,group1_even,False,0.0,True,0,False,False,False
85,0,Paid,Germany,False,1,2,1374,0,1,1,0,0,169,5,3,2,1,0,0,10,69,0,0,19,3,6,1,0,14,0,4,0,0,0,0,15,15,3,3,3,3,3,1,1,1,4,1,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,1,0,0,0,0,0.0,6,6,0,0,10,0,0,0,0,group2_odd,,,False,0,False,False,False
86,0,Organic,Canada,False,1,1,1037,0,1,1,0,0,194,3,3,0,0,2,5,10,94,0,0,3,3,0,0,2,0,0,0,0,0,0,5,90,90,3,3,3,3,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1,0,0,0,1,0,0,1,0,0.0,2,2,0,0,15,0,0,0,0,group1_even,True,0.0,True,1,False,False,False
87,0,Organic,Brazil,False,1,7,3582,0,1,1,35,1,426,1,13,0,2,23,0,10,326,0,0,39,43,25,2,23,38,30,25,0,0,0,0,130,130,10,10,8,10,8,1,1,4,17,4,2,0,0,1,0,0,0,0,0,0,16,11,3,1,0,0,1,0,0,1,4,0.0,9,9,0,0,40,0,0,0,0,group2_odd,True,0.0,True,1,True,True,True
88,0,Organic,United States,False,1,1,1006,0,1,1,0,0,246,6,1,3,1,2,0,10,146,0,0,20,1,3,1,2,14,0,0,0,0,0,0,130,130,4,4,4,4,4,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,6,3,2,0,0,0,1,0,0,2,0,0.0,1,1,0,0,40,0,0,0,0,group1_even,True,0.0,True,1,False,False,False
89,0,Organic,Germany,False,1,8,6226,0,1,1,125,1,422,3,2,2,1,4,5,5210,322,0,0,32,32,24,1,4,29,30,22,0,0,0,5,90,90,16,16,14,16,14,1,1,4,16,3,1,0,0,1,0,0,0,0,0,0,15,10,2,2,0,0,1,0,0,1,5,0.0,14,14,0,0,15,0,0,0,0,group2_odd,True,0.0,True,1,True,True,False
90,0,Organic,Italy,False,1,2,792,0,1,1,0,0,199,3,1,3,1,1,0,10,99,0,0,17,1,3,1,1,14,0,0,0,0,0,0,90,90,3,3,3,3,3,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,5,3,1,0,0,0,1,0,0,2,0,0.0,2,2,0,0,15,0,0,0,0,group1_even,False,0.0,True,0,False,False,False
91,0,Organic,Germany,False,1,5,5971,0,1,1,110,1,423,0,8,17,0,2,0,10,323,0,0,29,29,47,0,2,29,21,30,0,0,0,0,130,130,15,15,13,15,13,1,1,4,15,2,2,0,0,1,0,0,0,0,0,0,14,9,2,2,0,0,1,0,0,1,7,0.0,13,13,0,0,40,0,0,0,0,group2_odd,True,0.0,True,1,True,False,False
92,0,Organic,United Kingdom,False,1,3,3153,0,1,1,70,1,363,3,6,5,2,1,0,1610,263,0,0,28,20,26,2,1,25,14,21,0,0,0,0,130,130,9,9,9,9,9,1,1,4,12,1,0,0,0,1,0,0,0,0,0,0,12,7,2,2,0,0,1,0,0,0,2,0.0,7,7,0,0,40,0,0,0,0,group1_even,False,0.0,True,0,True,False,False
93,0,Organic,Germany,False,1,2,745,0,1,1,0,0,180,2,3,0,0,1,0,10,80,0,0,23,7,8,0,1,21,4,8,0,0,0,0,5,5,2,2,2,2,2,1,1,1,7,2,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,1,0,0,2,0,0.0,2,2,0,0,5,0,0,0,0,group2_odd,,,False,0,False,False,False
94,0,Paid,United States,False,1,1,471,0,1,1,0,0,154,1,1,3,0,0,0,10,54,0,0,1,1,17,0,0,0,0,14,0,0,0,0,5,5,2,2,2,2,2,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,1,0,0,3,0,0.0,0,0,0,0,5,0,0,0,0,group1_even,True,0.0,True,1,False,False,False
95,0,Organic,Germany,False,1,2,1238,0,1,1,0,0,215,3,5,1,0,2,0,10,115,0,0,7,19,5,0,2,4,14,4,0,0,0,0,90,90,4,4,4,4,4,1,1,2,5,1,0,0,0,0,0,0,0,0,0,0,6,4,1,0,0,0,1,0,0,1,0,0.0,3,3,0,0,15,0,0,0,0,group2_odd,,,False,0,False,False,False
96,0,Organic,Brazil,False,1,1,1171,0,1,1,0,0,249,0,5,3,0,1,0,10,149,0,0,4,19,3,0,1,4,14,0,0,0,0,0,25,25,4,4,4,4,4,1,1,3,4,0,0,0,0,0,0,0,0,0,0,0,5,3,1,0,0,0,1,0,0,1,0,0.0,3,3,0,0,10,0,0,0,0,group1_even,True,0.0,True,1,False,False,False
97,0,Organic,United States,False,1,1,750,0,1,1,0,0,196,0,1,1,0,22,0,10,96,0,0,4,1,1,0,22,4,0,0,0,0,0,0,25,25,3,3,3,3,3,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,1,0,0,1,0,0.0,2,2,0,0,10,0,0,0,0,group2_odd,,,False,0,False,False,False
98,0,Organic,United States,False,1,2,643,0,1,1,0,0,230,2,3,0,0,1,0,10,130,0,0,6,7,8,0,1,4,4,8,0,0,0,0,5,5,2,2,2,2,2,1,1,1,4,2,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,1,0,0,3,0,0.0,1,1,0,0,5,0,0,0,0,group1_even,False,0.0,True,0,False,False,False
99,0,Paid,Germany,False,1,7,5017,0,1,1,130,1,383,6,3,2,1,22,0,10,333,0,50,34,33,31,1,22,28,30,29,0,0,0,0,130,130,15,13,13,13,13,1,1,4,18,4,1,0,0,1,0,0,0,0,0,0,16,11,2,2,0,0,1,0,0,0,1,0.0,9,9,0,0,40,0,0,0,0,group2_odd,False,0.0,True,0,True,True,False
100,0,Paid,Japan,False,1,10,11130,0,1,1,290,2,509,3,12,10,3,3,0,210,409,0,0,36,33,70,3,3,33,21,60,0,0,0,0,90,90,31,30,26,30,26,1,1,4,21,3,1,0,0,2,0,0,0,0,0,0,18,14,2,1,0,0,1,0,0,3,9,0.0,16,16,0,0,15,0,0,0,0,group1_even,True,0.0,True,1,True,True,False
101,0,Organic,Japan,False,1,4,2464,0,1,1,25,1,332,1,1,1,3,23,0,1610,232,0,0,19,9,9,3,23,18,8,8,0,0,0,0,90,90,6,6,6,6,6,1,1,4,8,2,1,0,0,0,0,0,0,0,0,0,9,6,2,0,0,0,1,0,0,0,3,0.0,7,7,0,0,15,0,0,0,0,group2_odd,True,0.0,True,1,True,False,False
102,0,Paid,United States,False,1,1,1206,0,1,1,0,0,243,3,0,0,0,21,0,10,143,0,0,3,4,4,0,21,0,4,4,0,0,0,0,90,90,4,4,4,4,4,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,6,3,2,0,0,0,1,0,0,1,0,0.0,2,2,0,0,15,0,0,0,0,group1_even,False,0.0,True,0,False,False,False
103,0,Paid,United States,False,1,2,1872,0,1,1,25,1,298,0,2,0,0,4,0,10,198,0,0,4,2,21,0,4,4,0,21,0,0,0,0,90,90,6,6,6,6,6,1,1,4,5,0,0,0,0,0,0,0,0,0,0,0,6,3,2,0,0,0,1,0,0,1,1,0.0,4,4,0,0,15,0,0,0,0,group2_odd,True,0.0,True,1,False,False,False
104,0,Paid,Japan,False,1,5,3048,0,1,1,55,1,345,6,1,0,1,4,0,3210,295,0,50,50,31,21,1,4,44,30,21,0,0,0,0,130,130,8,8,8,8,8,1,1,4,18,3,1,0,0,1,0,0,0,0,0,0,14,10,2,1,0,0,1,0,0,1,4,0.0,6,6,0,0,40,0,0,0,0,group1_even,False,0.0,True,0,True,True,False
105,0,Paid,Germany,False,1,11,12964,0,1,1,292,2,515,3,7,3,5,2,0,10,465,0,50,58,67,47,5,2,55,60,44,0,0,0,0,130,130,35,32,27,32,27,1,1,4,26,3,2,1,0,2,0,0,0,0,0,0,23,19,2,1,0,0,1,0,0,1,9,0.0,21,21,0,0,40,0,0,0,0,group2_odd,True,0.0,True,1,True,True,True
106,0,Organic,Germany,False,1,8,7598,0,1,1,210,2,430,2,1,4,4,2,0,110,380,0,50,51,31,55,4,2,49,30,51,0,0,0,0,90,90,23,20,19,20,19,1,1,4,25,3,1,0,0,2,0,0,0,0,0,0,18,13,2,2,0,0,1,0,0,3,6,0.0,8,8,0,0,15,0,0,0,0,group1_even,True,0.0,True,1,True,True,True
107,0,Organic,Canada,False,1,10,5955,0,1,1,125,1,441,0,8,3,1,2,5,5610,341,0,0,21,38,41,1,2,21,30,38,0,0,0,5,90,90,16,16,14,16,14,1,1,4,16,3,2,0,0,1,0,0,0,0,0,0,15,11,2,1,0,0,1,0,0,1,5,0.0,12,12,0,0,15,0,0,0,0,group2_odd,True,0.0,True,1,True,False,False
108,0,Paid,Canada,False,1,1,313,0,1,1,0,0,106,0,0,0,0,0,5,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,3,0,0.0,0,0,0,0,5,0,0,0,0,group1_even,True,0.0,True,1,False,False,False
109,0,Paid,France,False,1,6,3994,0,1,1,115,1,414,2,1,1,1,21,0,10,314,0,0,31,31,26,1,21,29,30,25,0,0,0,0,90,90,12,12,12,12,12,1,1,4,16,3,1,0,0,1,0,0,0,0,0,0,16,12,2,1,0,0,1,0,0,3,0,0.0,6,6,0,0,15,0,0,0,0,group2_odd,True,0.0,True,1,True,False,False
110,0,Paid,Germany,False,1,1,716,0,1,1,0,0,190,2,3,2,0,1,5,10,90,0,0,2,3,2,0,1,0,0,0,0,0,0,5,90,90,3,3,3,3,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1,0,0,0,1,0,0,2,0,0.0,1,1,0,0,15,0,0,0,0,group1_even,True,0.0,True,1,False,False,False
111,0,Paid,United Kingdom,False,1,2,1490,0,1,1,10,1,298,2,0,3,0,3,0,10,198,0,0,6,21,11,0,3,4,21,8,0,0,0,0,90,90,5,5,5,5,5,1,1,4,7,1,0,0,0,0,0,0,0,0,0,0,8,4,2,1,0,0,1,0,0,3,1,0.0,2,2,0,0,15,0,0,0,0,group2_odd,True,0.0,True,1,False,False,False
112,0,Organic,Japan,False,1,1,826,0,1,1,0,0,155,17,1,1,0,0,0,10,55,0,0,17,1,1,0,0,0,0,0,0,0,0,0,55,55,3,3,3,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,1,0,0,1,0,0.0,2,2,0,0,35,0,0,0,0,group1_even,True,0.0,True,1,False,False,False
113,0,Organic,Brazil,False,1,3,2248,0,1,1,40,1,357,3,0,8,1,1,5,10,257,0,0,24,8,29,1,1,21,8,21,0,0,0,5,130,130,7,7,7,7,7,1,1,4,10,1,0,0,0,1,0,0,0,0,0,0,11,7,2,1,0,0,1,0,0,1,0,0.0,3,3,0,0,40,0,0,0,0,group2_odd,True,0.0,True,1,False,False,False
114,0,Paid,Germany,False,1,3,435,0,1,1,0,0,171,2,1,1,1,0,0,10,71,0,0,23,5,9,1,0,21,4,8,0,0,0,0,5,5,1,1,1,1,1,1,1,1,7,2,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,1,0,0,2,0,0.0,1,1,0,0,5,0,0,0,0,group1_even,True,0.0,True,1,False,False,False
115,0,Organic,Brazil,False,1,1,210,0,1,1,10,0,100,0,15,0,0,0,0,10,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0.0,2,2,0,0,5,0,0,0,0,group2_odd,,,False,0,False,False,False
116,0,Organic,Germany,False,1,12,12664,0,1,1,277,2,470,4,11,0,4,1,0,8810,420,0,50,55,71,22,4,1,51,60,22,0,0,0,0,90,90,30,30,25,30,25,1,1,4,22,4,1,0,0,2,0,0,0,0,0,0,19,15,2,1,0,0,1,0,0,1,7,0.0,20,20,0,0,15,0,0,0,0,group1_even,True,0.0,True,1,True,True,True
117,0,Paid,United States,False,1,5,3154,0,1,1,55,1,379,1,3,1,1,4,5,10,279,0,0,26,33,9,1,4,25,30,8,0,0,0,5,90,90,8,8,8,8,8,1,1,4,12,2,0,0,0,1,0,0,0,0,0,0,13,8,2,2,0,0,1,0,0,0,2,0.0,8,8,0,0,15,0,0,0,0,group2_odd,False,0.0,True,0,True,False,False
118,0,Organic,Brazil,False,1,7,3352,0,1,1,85,1,440,7,0,3,3,2,0,10,340,0,0,28,21,28,3,2,21,21,25,0,0,0,0,90,90,11,10,10,10,10,1,1,4,13,2,1,0,0,1,0,0,0,0,0,0,14,9,2,2,0,0,1,0,0,3,2,0.0,5,5,0,0,15,0,0,0,0,group1_even,False,0.0,True,0,True,True,False
119,0,Organic,Japan,False,1,13,8009,0,1,1,221,2,485,1,1,6,3,3,5,7210,385,0,0,36,31,57,3,3,35,30,51,0,0,0,5,130,130,20,19,19,19,19,1,1,4,21,3,1,0,0,2,0,0,0,0,0,0,19,14,2,2,0,0,1,0,0,2,6,0.0,18,18,0,0,40,0,0,0,0,group2_odd,False,0.0,True,0,True,True,True
120,0,Paid,United States,False,1,3,1832,0,1,1,10,1,325,1,1,3,0,3,5,10,225,0,0,9,9,15,0,3,8,8,12,0,0,0,5,90,90,5,5,5,5,5,1,1,4,7,2,0,0,0,0,0,0,0,0,0,0,8,5,2,0,0,0,1,0,0,1,1,0.0,4,4,0,0,15,0,0,0,0,group1_even,True,0.0,True,1,False,False,False
121,0,Organic,United States,True,1,10,5987,0,1,1,85,1,377,0,7,0,2,3,5,110,327,0,50,22,37,38,2,3,22,30,38,0,0,0,5,130,130,15,15,12,15,12,1,1,4,18,3,2,0,0,1,0,0,0,0,0,0,15,11,2,1,0,0,1,0,0,3,3,0.0,12,12,0,0,40,0,0,0,0,group2_odd,True,0.0,True,1,True,True,True
122,0,Organic,United States,False,1,1,567,0,1,1,0,0,158,0,0,0,0,0,0,10,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0.0,2,2,0,0,5,0,0,0,0,group1_even,True,0.0,True,1,False,False,False
123,0,Organic,Brazil,False,1,2,1693,0,1,1,10,1,275,1,4,1,1,1,5,10,175,0,0,9,12,9,1,1,8,8,8,0,0,0,5,130,130,5,5,5,5,5,1,1,3,6,2,0,0,0,0,0,0,0,0,0,0,8,5,2,0,0,0,1,0,0,2,1,0.0,4,4,0,0,40,0,0,0,0,group2_odd,,,False,0,False,False,False
124,0,Organic,United States,False,1,6,4561,0,1,1,85,1,417,0,6,3,1,3,0,110,317,0,0,22,36,54,1,3,22,30,51,0,0,0,0,130,130,10,10,10,10,10,1,1,4,19,3,2,0,0,1,0,0,0,0,0,0,16,11,2,2,0,0,1,0,0,1,6,0.0,8,8,0,0,40,0,0,0,0,group1_even,True,0.0,True,1,True,False,False
125,0,Organic,Brazil,False,1,2,1985,0,1,1,15,1,298,2,3,1,0,3,5,10,198,0,0,6,7,9,0,3,4,4,8,0,0,0,5,130,130,7,7,6,7,6,1,1,4,4,1,0,0,0,0,0,0,0,0,0,0,7,4,2,0,0,0,1,0,0,3,0,0.0,2,2,0,0,40,0,0,0,0,group2_odd,False,0.0,True,0,True,False,False
126,0,Organic,United States,False,1,13,11235,0,1,1,296,2,520,3,9,2,3,3,0,310,420,0,0,54,39,53,3,3,51,30,51,0,0,0,0,130,130,29,29,26,29,26,1,1,4,23,4,1,0,0,2,0,0,0,0,0,0,19,15,2,1,0,0,1,0,0,3,8,0.0,17,17,0,0,40,0,0,0,0,group1_even,False,0.0,True,0,True,True,True
127,0,Organic,United States,False,1,3,3261,0,1,1,55,1,383,6,1,2,1,0,0,10,283,0,0,50,15,32,1,0,44,14,30,0,0,0,0,90,90,8,8,8,8,8,1,1,4,16,3,0,0,0,1,0,0,0,0,0,0,13,9,2,1,0,0,1,0,0,1,0,0.0,9,9,0,0,15,0,0,0,0,group2_odd,True,0.0,True,1,True,False,False
128,0,Organic,United States,False,1,2,1497,0,1,1,25,1,318,2,3,0,0,22,0,410,218,0,0,10,11,12,0,22,8,8,12,0,0,0,0,90,90,6,6,6,6,6,1,1,4,7,2,0,0,0,0,0,0,0,0,0,0,8,5,2,0,0,0,1,0,0,2,1,0.0,1,1,0,0,15,0,0,0,0,group1_even,True,0.0,True,1,True,False,False
129,0,Paid,Germany,False,1,1,437,0,1,1,0,0,147,1,2,2,0,0,0,10,47,0,0,1,2,16,0,0,0,0,14,0,0,0,0,5,5,2,2,2,2,2,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,1,0,0,3,0,0.0,0,0,0,0,5,0,0,0,0,group2_odd,,,False,0,False,False,False
130,0,Organic,United States,False,1,6,7565,0,1,1,166,1,479,7,18,4,4,2,5,210,429,0,50,67,48,42,4,2,60,30,38,0,0,0,5,130,130,22,22,18,22,18,1,1,4,23,4,1,1,0,2,0,0,0,0,0,0,21,16,3,1,0,0,1,0,0,3,2,0.0,10,10,0,0,40,0,0,0,0,group1_even,True,0.0,True,1,True,False,False
131,0,Paid,United States,False,1,4,2799,0,1,1,40,1,398,0,8,1,3,4,0,3610,298,0,0,50,38,13,3,4,50,30,12,0,0,0,0,130,130,7,7,7,7,7,1,1,4,18,3,1,0,0,1,0,0,0,0,0,0,15,10,2,2,0,0,1,0,0,0,4,0.0,6,6,0,0,40,0,0,0,0,group2_odd,True,0.0,True,1,True,True,False
132,0,Paid,Germany,False,1,1,913,0,1,1,0,0,203,5,1,0,1,2,0,10,103,0,0,19,1,0,1,2,14,0,0,0,0,0,0,90,90,4,4,4,4,4,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,5,3,1,0,0,0,1,0,0,2,0,0.0,1,1,0,0,15,0,0,0,0,group1_even,False,0.0,True,0,False,False,False
133,0,Paid,France,False,1,10,10275,0,1,1,285,2,476,3,21,12,3,4,0,610,426,0,50,38,51,72,3,4,35,30,60,0,0,0,0,130,130,25,25,24,25,24,1,1,4,23,3,1,1,0,2,0,0,0,0,0,0,22,17,2,2,0,0,1,0,0,0,5,0.0,18,18,0,0,40,0,0,0,0,group2_odd,True,0.0,True,1,True,True,True
134,0,Organic,Germany,False,1,5,4108,0,1,1,100,1,380,0,0,3,1,2,0,4010,280,0,0,25,30,28,1,2,25,30,25,0,0,0,0,130,130,13,11,11,11,11,1,1,4,15,2,0,0,0,1,0,0,0,0,0,0,12,8,2,1,0,0,1,0,0,0,4,0.0,7,7,0,0,40,0,0,0,0,group1_even,False,0.0,True,0,False,False,False
135,0,Organic,Germany,False,1,11,8796,0,1,1,235,2,485,0,2,0,3,4,5,10,385,0,0,51,53,18,3,4,51,51,18,0,0,0,5,90,90,25,25,22,25,22,1,1,4,17,3,1,0,0,2,0,0,0,0,0,0,19,14,2,2,0,0,1,0,0,1,5,0.0,13,13,0,0,15,0,0,0,0,group2_odd,True,0.0,True,1,True,True,True
136,0,Paid,United States,False,1,5,2875,0,1,1,30,1,361,3,12,0,2,2,0,10,261,0,0,24,42,8,2,2,21,30,8,0,0,0,0,130,130,8,8,7,8,7,1,1,4,11,1,0,0,0,1,0,0,0,0,0,0,11,7,2,1,0,0,1,0,0,2,0,0.0,5,5,0,0,40,0,0,0,0,group1_even,True,0.0,True,1,True,True,False
137,0,Paid,France,False,1,1,560,0,1,1,0,0,260,3,0,3,0,2,0,10,160,0,0,3,0,3,0,2,0,0,0,0,0,0,0,90,90,3,3,3,3,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1,0,0,0,1,0,0,3,0,0.0,0,0,0,0,15,0,0,0,0,group2_odd,,,False,0,False,False,False
138,0,Organic,Germany,False,1,3,1305,0,1,1,10,1,273,0,2,3,1,2,5,10,173,0,0,12,10,7,1,2,12,8,4,0,0,0,5,130,130,5,5,5,5,5,1,1,3,6,2,0,0,0,0,0,0,0,0,0,0,8,5,2,0,0,0,1,0,0,2,1,0.0,2,2,0,0,40,0,0,0,0,group1_even,False,0.0,True,0,False,False,False
